location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Spain,ESP,02/20/2021,,,,,74783,,,,1599.0
Spain,ESP,02/21/2021,3090351,1893290.0,1197061.0,,75535,6.61,4.05,2.56,1616.0
Spain,ESP,02/22/2021,3165191,1956886.0,1208305.0,74840.0,77240,6.77,4.19,2.58,1652.0
Spain,ESP,02/23/2021,3284678,2063495.0,1221183.0,119487.0,84889,7.03,4.41,2.61,1816.0
Sri Lanka,LKA,01/28/2021,0,,,,,0.0,,,
Sri Lanka,LKA,01/29/2021,5286,,,5286.0,5286,0.02,,,247.0
Sri Lanka,LKA,01/30/2021,37825,,,32539.0,18912,0.18,,,883.0
Sri Lanka,LKA,01/31/2021,59154,,,21329.0,19718,0.28,,,921.0
Sri Lanka,LKA,02/01/2021,95550,,,36396.0,23888,0.45,,,1116.0
Sri Lanka,LKA,02/02/2021,118767,,,23217.0,23753,0.55,,,1109.0
Sri Lanka,LKA,02/03/2021,139914,,,21147.0,23319,0.65,,,1089.0
Sri Lanka,LKA,02/04/2021,146327,,,6413.0,20904,0.68,,,976.0
Sri Lanka,LKA,02/05/2021,156310,,,9983.0,21575,0.73,,,1008.0
Sri Lanka,LKA,02/06/2021,160148,,,3838.0,17475,0.75,,,816.0
Sri Lanka,LKA,02/07/2021,161773,,,1625.0,14660,0.76,,,685.0
Sri Lanka,LKA,02/08/2021,167762,,,5989.0,10316,0.78,,,482.0
Sri Lanka,LKA,02/09/2021,174193,,,6431.0,7918,0.81,,,370.0
Sri Lanka,LKA,02/10/2021,176725,,,2532.0,5259,0.83,,,246.0
Sri Lanka,LKA,02/11/2021,178087,,,1362.0,4537,0.83,,,212.0
Sri Lanka,LKA,02/12/2021,179197,,,1110.0,3270,0.84,,,153.0
Sri Lanka,LKA,02/13/2021,186654,,,7457.0,3787,0.87,,,177.0
Sri Lanka,LKA,02/14/2021,189349,,,2695.0,3939,0.88,,,184.0
Sri Lanka,LKA,02/15/2021,192938,,,3589.0,3597,0.9,,,168.0
Sri Lanka,LKA,02/16/2021,196163,,,3225.0,3139,0.92,,,147.0
Sri Lanka,LKA,02/17/2021,210405,,,14242.0,4811,0.98,,,225.0
Sri Lanka,LKA,02/18/2021,233472,,,23067.0,7912,1.09,,,369.0
Sri Lanka,LKA,02/19/2021,263779,,,30307.0,12083,1.23,,,564.0
Sri Lanka,LKA,02/20/2021,302857,,,39078.0,16600,1.41,,,775.0
Sri Lanka,LKA,02/21/2021,338769,,,35912.0,21346,1.58,,,997.0
Sri Lanka,LKA,02/22/2021,354352,,,15583.0,23059,1.65,,,1077.0
Sri Lanka,LKA,02/23/2021,366907,,,12555.0,24392,1.71,,,1139.0
Sweden,SWE,12/27/2020,1887,1887.0,,,,0.02,0.02,,
Sweden,SWE,12/28/2020,,,,,1757,,,,174.0
Sweden,SWE,12/29/2020,,,,,1757,,,,174.0
Sweden,SWE,12/30/2020,,,,,1757,,,,174.0
Sweden,SWE,12/31/2020,,,,,1757,,,,174.0
Sweden,SWE,01/01/2021,,,,,1757,,,,174.0
Sweden,SWE,01/02/2021,,,,,1757,,,,174.0
Sweden,SWE,01/03/2021,14186,14186.0,,,1757,0.14,0.14,,174.0
Sweden,SWE,01/04/2021,,,,,2184,,,,216.0
Sweden,SWE,01/05/2021,,,,,2611,,,,259.0
Sweden,SWE,01/06/2021,,,,,3038,,,,301.0
Sweden,SWE,01/07/2021,,,,,3465,,,,343.0
Sweden,SWE,01/08/2021,,,,,3892,,,,385.0
Sweden,SWE,01/09/2021,,,,,4319,,,,428.0
Sweden,SWE,01/10/2021,47407,47398.0,9.0,,4746,0.47,0.47,0.0,470.0
Sweden,SWE,01/11/2021,,,,,5536,,,,548.0
Sweden,SWE,01/12/2021,,,,,6327,,,,626.0
Sweden,SWE,01/13/2021,,,,,7117,,,,705.0
Sweden,SWE,01/14/2021,,,,,7908,,,,783.0
Sweden,SWE,01/15/2021,,,,,8698,,,,861.0
Sweden,SWE,01/16/2021,,,,,9489,,,,940.0
Sweden,SWE,01/17/2021,119363,119321.0,42.0,,10279,1.18,1.18,0.0,1018.0
Sweden,SWE,01/18/2021,,,,,11047,,,,1094.0
Sweden,SWE,01/19/2021,,,,,11814,,,,1170.0
Sweden,SWE,01/20/2021,,,,,12581,,,,1246.0
Sweden,SWE,01/21/2021,,,,,13348,,,,1322.0
Sweden,SWE,01/22/2021,,,,,14115,,,,1398.0
Sweden,SWE,01/23/2021,,,,,14882,,,,1474.0
Sweden,SWE,01/24/2021,228910,219419.0,9491.0,,15650,2.27,2.17,0.09,1550.0
Sweden,SWE,01/25/2021,,,,,15159,,,,1501.0
Sweden,SWE,01/26/2021,,,,,14668,,,,1452.0
Sweden,SWE,01/27/2021,,,,,14177,,,,1404.0
Sweden,SWE,01/28/2021,,,,,13686,,,,1355.0
Sweden,SWE,01/29/2021,,,,,13195,,,,1307.0
Sweden,SWE,01/30/2021,,,,,12704,,,,1258.0
Sweden,SWE,01/31/2021,314398,281436.0,32962.0,,12213,3.11,2.79,0.33,1209.0
Sweden,SWE,02/01/2021,,,,,12358,,,,1224.0
Sweden,SWE,02/02/2021,,,,,12503,,,,1238.0
Sweden,SWE,02/03/2021,,,,,12648,,,,1252.0
Sweden,SWE,02/04/2021,,,,,12793,,,,1267.0
Sweden,SWE,02/05/2021,,,,,12938,,,,1281.0
Sweden,SWE,02/06/2021,,,,,13083,,,,1295.0
Sweden,SWE,02/07/2021,406997,323848.0,83149.0,,13228,4.03,3.21,0.82,1310.0
Sweden,SWE,02/08/2021,,,,,13454,,,,1332.0
Sweden,SWE,02/09/2021,,,,,13679,,,,1354.0
Sweden,SWE,02/10/2021,,,,,13905,,,,1377.0
Sweden,SWE,02/11/2021,,,,,14130,,,,1399.0
Sweden,SWE,02/12/2021,,,,,14355,,,,1421.0
Sweden,SWE,02/13/2021,,,,,14581,,,,1444.0
Sweden,SWE,02/14/2021,510641,365488.0,145153.0,,14806,5.06,3.62,1.44,1466.0
Sweden,SWE,02/15/2021,,,,,13415,,,,1328.0
Sweden,SWE,02/16/2021,,,,,12024,,,,1191.0
Sweden,SWE,02/17/2021,525850,373281.0,152569.0,,10633,5.21,3.7,1.51,1053.0
Sweden,SWE,02/18/2021,553243,384401.0,168842.0,27393.0,12432,5.48,3.81,1.67,1231.0
Sweden,SWE,02/19/2021,585843,398092.0,187751.0,32600.0,14974,5.8,3.94,1.86,1483.0
Sweden,SWE,02/20/2021,,,,,14980,,,,1483.0
Sweden,SWE,02/21/2021,,,,,14987,,,,1484.0
Sweden,SWE,02/22/2021,,,,,16385,,,,1622.0
Sweden,SWE,02/23/2021,645261,427783.0,217478.0,,17783,6.39,4.24,2.15,1761.0
Sweden,SWE,02/24/2021,663040,437699.0,225341.0,17779.0,19599,6.57,4.33,2.23,1941.0
Switzerland,CHE,01/24/2021,195921,,,,,2.26,,,
Switzerland,CHE,01/25/2021,202148,,,6227.0,6227,2.34,,,720.0
Switzerland,CHE,01/26/2021,208906,,,6758.0,6492,2.41,,,750.0
Switzerland,CHE,01/27/2021,259521,,,50615.0,21200,3.0,,,2450.0
Switzerland,CHE,01/28/2021,266455,,,6934.0,17634,3.08,,,2038.0
Switzerland,CHE,01/29/2021,272599,,,6144.0,15336,3.15,,,1772.0
Switzerland,CHE,01/30/2021,273335,,,736.0,12902,3.16,,,1491.0
Switzerland,CHE,01/31/2021,314223,,,40888.0,16900,3.63,,,1953.0
Switzerland,CHE,02/01/2021,320130,,,5907.0,16855,3.7,,,1948.0
Switzerland,CHE,02/02/2021,326727,,,6597.0,16832,3.78,,,1945.0
Switzerland,CHE,02/03/2021,368514,,,41787.0,15570,4.26,,,1799.0
Switzerland,CHE,02/04/2021,375642,,,7128.0,15598,4.34,,,1802.0
Switzerland,CHE,02/05/2021,381955,,,6313.0,15622,4.41,,,1805.0
Switzerland,CHE,02/06/2021,382774,,,819.0,15634,4.42,,,1806.0
Switzerland,CHE,02/07/2021,413425,,,30651.0,14172,4.78,,,1638.0
Switzerland,CHE,02/08/2021,420983,,,7558.0,14408,4.86,,,1665.0
Switzerland,CHE,02/09/2021,429210,,,8227.0,14640,4.96,,,1692.0
Switzerland,CHE,02/10/2021,481728,,,52518.0,16173,5.57,,,1869.0
Switzerland,CHE,02/11/2021,490718,,,8990.0,16439,5.67,,,1899.0
Switzerland,CHE,02/12/2021,501010,,,10292.0,17008,5.79,,,1965.0
Switzerland,CHE,02/13/2021,502534,,,1524.0,17109,5.81,,,1977.0
Switzerland,CHE,02/14/2021,541676,439615.0,102061.0,39142.0,18322,6.26,5.08,1.18,2117.0
Switzerland,CHE,02/15/2021,551087,444372.0,106715.0,9411.0,18586,6.37,5.13,1.23,2148.0
Switzerland,CHE,02/16/2021,561581,449501.0,112080.0,10494.0,18910,6.49,5.19,1.3,2185.0
Switzerland,CHE,02/17/2021,612373,474804.0,137569.0,50792.0,18664,7.08,5.49,1.59,2157.0
Switzerland,CHE,02/18/2021,623384,480128.0,143256.0,11011.0,18952,7.2,5.55,1.66,2190.0
Switzerland,CHE,02/19/2021,633277,484005.0,149272.0,9893.0,18895,7.32,5.59,1.72,2183.0
Switzerland,CHE,02/20/2021,634968,484584.0,150384.0,1691.0,18919,7.34,5.6,1.74,2186.0
Switzerland,CHE,02/21/2021,673744,500784.0,172960.0,38776.0,18867,7.78,5.79,2.0,2180.0
Trinidad and Tobago,TTO,02/15/2021,0,0.0,,,,0.0,0.0,,
Trinidad and Tobago,TTO,02/16/2021,,,,,63,,,,45.0
Trinidad and Tobago,TTO,02/17/2021,,,,,63,,,,45.0
Trinidad and Tobago,TTO,02/18/2021,,,,,63,,,,45.0
Trinidad and Tobago,TTO,02/19/2021,,,,,63,,,,45.0
Trinidad and Tobago,TTO,02/20/2021,,,,,63,,,,45.0
Trinidad and Tobago,TTO,02/21/2021,,,,,63,,,,45.0
Trinidad and Tobago,TTO,02/22/2021,440,440.0,,,63,0.03,0.03,,45.0
Turkey,TUR,01/13/2021,0,,,,,0.0,,,
Turkey,TUR,01/14/2021,279452,,,279452.0,279452,0.33,,,3313.0
Turkey,TUR,01/15/2021,616652,,,337200.0,308326,0.73,,,3656.0
Turkey,TUR,01/16/2021,676903,,,60251.0,225634,0.8,,,2675.0
Turkey,TUR,01/17/2021,706451,,,29548.0,176613,0.84,,,2094.0
Turkey,TUR,01/18/2021,832412,,,125961.0,166482,0.99,,,1974.0
Turkey,TUR,01/19/2021,950635,,,118223.0,158439,1.13,,,1879.0
Turkey,TUR,01/20/2021,1052493,,,101858.0,150356,1.25,,,1783.0
Turkey,TUR,01/21/2021,1120258,,,67765.0,120115,1.33,,,1424.0
Turkey,TUR,01/22/2021,1202212,,,81954.0,83651,1.43,,,992.0
Turkey,TUR,01/23/2021,1226883,,,24671.0,78569,1.45,,,932.0
Turkey,TUR,01/24/2021,1244653,,,17770.0,76886,1.48,,,912.0
Turkey,TUR,01/25/2021,1302753,,,58100.0,67192,1.54,,,797.0
Turkey,TUR,01/26/2021,1410273,,,107520.0,65663,1.67,,,779.0
Turkey,TUR,01/27/2021,1522580,,,112307.0,67155,1.81,,,796.0
Turkey,TUR,01/28/2021,1697575,,,174995.0,82474,2.01,,,978.0
Turkey,TUR,01/29/2021,1928351,,,230776.0,103734,2.29,,,1230.0
Turkey,TUR,01/30/2021,1960860,,,32509.0,104854,2.32,,,1243.0
Turkey,TUR,01/31/2021,1986237,,,25377.0,105941,2.36,,,1256.0
Turkey,TUR,02/01/2021,2136299,,,150062.0,119078,2.53,,,1412.0
Turkey,TUR,02/02/2021,2229233,,,92934.0,116994,2.64,,,1387.0
Turkey,TUR,02/03/2021,2343280,,,114047.0,117243,2.78,,,1390.0
Turkey,TUR,02/04/2021,2500806,,,157526.0,114747,2.97,,,1361.0
Turkey,TUR,02/05/2021,2559802,,,58996.0,90207,3.04,,,1070.0
Turkey,TUR,02/06/2021,2601717,,,41915.0,91551,3.08,,,1086.0
Turkey,TUR,02/07/2021,2610496,,,8779.0,89180,3.1,,,1057.0
Turkey,TUR,02/08/2021,2664203,,,53707.0,75415,3.16,,,894.0
Turkey,TUR,02/09/2021,2732709,,,68506.0,71925,3.24,,,853.0
Turkey,TUR,02/10/2021,2795116,,,62407.0,64548,3.31,,,765.0
Turkey,TUR,02/11/2021,2846125,,,51009.0,49331,3.37,,,585.0
Turkey,TUR,02/12/2021,3404354,3067822.0,336532.0,558229.0,120650,4.04,3.64,0.4,1431.0
Turkey,TUR,02/13/2021,3709896,3253005.0,456891.0,305542.0,158311,4.4,3.86,0.54,1877.0
Turkey,TUR,02/14/2021,3825101,3336164.0,488937.0,115205.0,173515,4.54,3.96,0.58,2057.0
Turkey,TUR,02/15/2021,4182027,3608148.0,573879.0,356926.0,216832,4.96,4.28,0.68,2571.0
Turkey,TUR,02/16/2021,4630784,3984622.0,646162.0,448757.0,271154,5.49,4.72,0.77,3215.0
Turkey,TUR,02/17/2021,5223602,4477432.0,746170.0,592818.0,346927,6.19,5.31,0.88,4113.0
Turkey,TUR,02/18/2021,5895295,5028179.0,867116.0,671693.0,435596,6.99,5.96,1.03,5165.0
Turkey,TUR,02/19/2021,6361699,5384983.0,976716.0,466404.0,422478,7.54,6.38,1.16,5009.0
Turkey,TUR,02/20/2021,6533510,5503094.0,1030416.0,171811.0,403373,7.75,6.52,1.22,4783.0
Turkey,TUR,02/21/2021,6571830,5517993.0,1053837.0,38320.0,392390,7.79,6.54,1.25,4653.0
Turkey,TUR,02/22/2021,6837302,5738471.0,1098831.0,265472.0,379325,8.11,6.8,1.3,4498.0
Turkey,TUR,02/23/2021,7289498,6106522.0,1182976.0,452196.0,379816,8.64,7.24,1.4,4503.0
Turkey,TUR,02/24/2021,7619695,6352410.0,1267285.0,330197.0,342299,9.03,7.53,1.5,4059.0
Turks and Caicos Islands,TCA,01/10/2021,0,0.0,,,,0.0,0.0,,
Turks and Caicos Islands,TCA,01/11/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/12/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/13/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/14/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/15/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/16/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/17/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/18/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/19/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/20/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/21/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/22/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/23/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/24/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/25/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/26/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/27/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/28/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/29/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/30/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,01/31/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,02/01/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,02/02/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,02/03/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,02/04/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,02/05/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,02/06/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,02/07/2021,,,,,222,,,,5734.0
Turks and Caicos Islands,TCA,02/08/2021,6433,6433.0,,,222,16.62,16.62,,5734.0
Ukraine,UKR,02/24/2021,159,,,,,0.0,,,
United Arab Emirates,ARE,01/05/2021,826301,,,,,8.35,,,
United Arab Emirates,ARE,01/06/2021,,,,,30698,,,,3104.0
United Arab Emirates,ARE,01/07/2021,887697,,,,30698,8.98,,,3104.0
United Arab Emirates,ARE,01/08/2021,941556,,,53859.0,38418,9.52,,,3884.0
United Arab Emirates,ARE,01/09/2021,1020349,,,78793.0,48512,10.32,,,4905.0
United Arab Emirates,ARE,01/10/2021,1086568,836568.0,250000.0,66219.0,52053,10.99,8.46,2.53,5263.0
United Arab Emirates,ARE,01/11/2021,1167251,,,80683.0,56825,11.8,,,5745.0
United Arab Emirates,ARE,01/12/2021,1275652,,,108401.0,64193,12.9,,,6490.0
United Arab Emirates,ARE,01/13/2021,1394580,,,118928.0,76797,14.1,,,7765.0
United Arab Emirates,ARE,01/14/2021,1527833,,,133253.0,91448,15.45,,,9246.0
United Arab Emirates,ARE,01/15/2021,1665987,,,138154.0,103490,16.84,,,10464.0
United Arab Emirates,ARE,01/16/2021,1797926,,,131939.0,111082,18.18,,,11231.0
United Arab Emirates,ARE,01/17/2021,1882778,,,84852.0,113744,19.04,,,11500.0
United Arab Emirates,ARE,01/18/2021,1971521,,,88743.0,114896,19.93,,,11617.0
United Arab Emirates,ARE,01/19/2021,2065367,,,93846.0,112816,20.88,,,11407.0
United Arab Emirates,ARE,01/20/2021,2161150,,,95783.0,109510,21.85,,,11072.0
United Arab Emirates,ARE,01/21/2021,2246069,,,84919.0,102605,22.71,,,10374.0
United Arab Emirates,ARE,01/22/2021,2339078,,,93009.0,96156,23.65,,,9722.0
United Arab Emirates,ARE,01/23/2021,2426798,,,87720.0,89839,24.54,,,9083.0
United Arab Emirates,ARE,01/24/2021,2487789,,,60991.0,86430,25.15,,,8739.0
United Arab Emirates,ARE,01/25/2021,2571091,,,83302.0,85653,26.0,,,8660.0
United Arab Emirates,ARE,01/26/2021,2677680,,,106589.0,87473,27.07,,,8844.0
United Arab Emirates,ARE,01/27/2021,2764450,,,86770.0,86186,27.95,,,8714.0
United Arab Emirates,ARE,01/28/2021,2868650,,,104200.0,88940,29.0,,,8993.0
United Arab Emirates,ARE,01/29/2021,3006606,,,137956.0,95361,30.4,,,9642.0
United Arab Emirates,ARE,01/30/2021,3114167,,,107561.0,98196,31.49,,,9928.0
United Arab Emirates,ARE,01/31/2021,3334162,,,219995.0,120910,33.71,,,12225.0
United Arab Emirates,ARE,02/01/2021,3440777,,,106615.0,124241,34.79,,,12562.0
United Arab Emirates,ARE,02/02/2021,,,,,117852,,,,11916.0
United Arab Emirates,ARE,02/03/2021,3564517,,,,114295,36.04,,,11556.0
United Arab Emirates,ARE,02/04/2021,3849374,,,284857.0,140103,38.92,,,14166.0
United Arab Emirates,ARE,02/05/2021,,,,,145536,,,,14715.0
United Arab Emirates,ARE,02/06/2021,4201347,,,,155311,42.48,,,15703.0
United Arab Emirates,ARE,02/07/2021,4313868,,,112521.0,139958,43.62,,,14151.0
United Arab Emirates,ARE,02/08/2021,4413649,,,99781.0,138982,44.63,,,14052.0
United Arab Emirates,ARE,02/09/2021,4527144,,,113495.0,146357,45.77,,,14798.0
United Arab Emirates,ARE,02/10/2021,4684658,,,157514.0,160020,47.37,,,16179.0
United Arab Emirates,ARE,02/11/2021,4792208,,,107550.0,134691,48.45,,,13618.0
United Arab Emirates,ARE,02/12/2021,4901795,,,109587.0,125205,49.56,,,12659.0
United Arab Emirates,ARE,02/13/2021,5005264,,,103469.0,114845,50.61,,,11612.0
United Arab Emirates,ARE,02/14/2021,5055231,,,49967.0,105909,51.11,,,10708.0
United Arab Emirates,ARE,02/15/2021,5086835,,,31604.0,96169,51.43,,,9723.0
United Arab Emirates,ARE,02/16/2021,5198725,,,111890.0,95940,52.56,,,9700.0
United Arab Emirates,ARE,02/17/2021,5284406,,,85681.0,85678,53.43,,,8663.0
United Arab Emirates,ARE,02/18/2021,5373730,,,89324.0,83075,54.33,,,8400.0
United Arab Emirates,ARE,02/19/2021,5466831,,,93101.0,80719,55.27,,,8161.0
United Arab Emirates,ARE,02/20/2021,5553391,,,86560.0,78304,56.15,,,7917.0
United Arab Emirates,ARE,02/21/2021,5554342,,,951.0,71302,56.16,,,7209.0
United Arab Emirates,ARE,02/22/2021,5557793,,,3451.0,67280,56.19,,,6803.0
United Arab Emirates,ARE,02/23/2021,5668264,3480415.0,2187849.0,110471.0,67077,57.31,35.19,22.12,6782.0
United Arab Emirates,ARE,02/24/2021,5761463,,,93199.0,68151,58.25,,,6891.0
United Kingdom,GBR,12/13/2020,86265,86265.0,,,,0.13,0.13,,
United Kingdom,GBR,12/14/2020,,,,,83999,,,,1237.0
United Kingdom,GBR,12/15/2020,,,,,83999,,,,1237.0
United Kingdom,GBR,12/16/2020,,,,,83999,,,,1237.0
United Kingdom,GBR,12/17/2020,,,,,83999,,,,1237.0
United Kingdom,GBR,12/18/2020,,,,,83999,,,,1237.0
United Kingdom,GBR,12/19/2020,,,,,83999,,,,1237.0
United Kingdom,GBR,12/20/2020,674255,674255.0,,,83999,0.99,0.99,,1237.0
United Kingdom,GBR,12/21/2020,,,,,78720,,,,1160.0
United Kingdom,GBR,12/22/2020,,,,,73442,,,,1082.0
United Kingdom,GBR,12/23/2020,,,,,68164,,,,1004.0
United Kingdom,GBR,12/24/2020,,,,,62886,,,,926.0
United Kingdom,GBR,12/25/2020,,,,,57607,,,,849.0
United Kingdom,GBR,12/26/2020,,,,,52329,,,,771.0
United Kingdom,GBR,12/27/2020,1003611,1003611.0,,,47051,1.48,1.48,,693.0
United Kingdom,GBR,12/28/2020,,,,,48422,,,,713.0
United Kingdom,GBR,12/29/2020,,,,,49792,,,,733.0
United Kingdom,GBR,12/30/2020,,,,,51163,,,,754.0
United Kingdom,GBR,12/31/2020,,,,,52534,,,,774.0
United Kingdom,GBR,01/01/2021,,,,,53905,,,,794.0
United Kingdom,GBR,01/02/2021,,,,,55275,,,,814.0
United Kingdom,GBR,01/03/2021,1400134,1378215.0,21919.0,,56646,2.06,2.03,0.03,834.0
United Kingdom,GBR,01/04/2021,,,,,74632,,,,1099.0
United Kingdom,GBR,01/05/2021,,,,,92618,,,,1364.0
United Kingdom,GBR,01/06/2021,,,,,110604,,,,1629.0
United Kingdom,GBR,01/07/2021,,,,,128590,,,,1894.0
United Kingdom,GBR,01/08/2021,,,,,146576,,,,2159.0
United Kingdom,GBR,01/09/2021,,,,,164562,,,,2424.0
United Kingdom,GBR,01/10/2021,2677971,2286572.0,391399.0,,182548,3.94,3.37,0.58,2689.0
United Kingdom,GBR,01/11/2021,2843815,2431648.0,412167.0,165844.0,180162,4.19,3.58,0.61,2654.0
United Kingdom,GBR,01/12/2021,3067541,2639309.0,428232.0,223726.0,186044,4.52,3.89,0.63,2741.0
United Kingdom,GBR,01/13/2021,3356229,2918252.0,437977.0,288688.0,201207,4.94,4.3,0.65,2964.0
United Kingdom,GBR,01/14/2021,3678180,3234946.0,443234.0,321951.0,221122,5.42,4.77,0.65,3257.0
United Kingdom,GBR,01/15/2021,4023705,3576263.0,447442.0,345525.0,244404,5.93,5.27,0.66,3600.0
United Kingdom,GBR,01/16/2021,4322456,3872394.0,450062.0,298751.0,261005,6.37,5.7,0.66,3845.0
United Kingdom,GBR,01/17/2021,4514802,4062501.0,452301.0,192346.0,262404,6.65,5.98,0.67,3865.0
United Kingdom,GBR,01/18/2021,4723443,4266577.0,456866.0,208641.0,268518,6.96,6.28,0.67,3955.0
United Kingdom,GBR,01/19/2021,5070365,4609740.0,460625.0,346922.0,286118,7.47,6.79,0.68,4215.0
United Kingdom,GBR,01/20/2021,5437284,4973248.0,464036.0,366919.0,297294,8.01,7.33,0.68,4379.0
United Kingdom,GBR,01/21/2021,5849899,5383103.0,466796.0,412615.0,310246,8.62,7.93,0.69,4570.0
United Kingdom,GBR,01/22/2021,6329968,5861351.0,468617.0,480069.0,329466,9.32,8.63,0.69,4853.0
United Kingdom,GBR,01/23/2021,6822981,6353321.0,469660.0,493013.0,357218,10.05,9.36,0.69,5262.0
United Kingdom,GBR,01/24/2021,7044048,6573570.0,470478.0,221067.0,361321,10.38,9.68,0.69,5322.0
United Kingdom,GBR,01/25/2021,7325773,6853327.0,472446.0,281725.0,371761,10.79,10.1,0.7,5476.0
United Kingdom,GBR,01/26/2021,7638543,7164387.0,474156.0,312770.0,366883,11.25,10.55,0.7,5404.0
United Kingdom,GBR,01/27/2021,7953250,7476765.0,476485.0,314707.0,359424,11.72,11.01,0.7,5295.0
United Kingdom,GBR,01/28/2021,8369438,7891184.0,478254.0,416188.0,359934,12.33,11.62,0.7,5302.0
United Kingdom,GBR,01/29/2021,8859372,8378940.0,480432.0,489934.0,361343,13.05,12.34,0.71,5323.0
United Kingdom,GBR,01/30/2021,9468382,8977329.0,491053.0,609010.0,377914,13.95,13.22,0.72,5567.0
United Kingdom,GBR,01/31/2021,9790576,9296367.0,494209.0,322194.0,392361,14.42,13.69,0.73,5780.0
United Kingdom,GBR,02/01/2021,10143511,9646715.0,496796.0,352935.0,402534,14.94,14.21,0.73,5930.0
United Kingdom,GBR,02/02/2021,10520433,10021471.0,498962.0,376922.0,411699,15.5,14.76,0.73,6065.0
United Kingdom,GBR,02/03/2021,10992444,10490487.0,501957.0,472011.0,434171,16.19,15.45,0.74,6396.0
United Kingdom,GBR,02/04/2021,11477040,10971047.0,505993.0,484596.0,443943,16.91,16.16,0.75,6540.0
United Kingdom,GBR,02/05/2021,11975267,11465210.0,510057.0,498227.0,445128,17.64,16.89,0.75,6557.0
United Kingdom,GBR,02/06/2021,12526737,12015018.0,511719.0,551470.0,436908,18.45,17.7,0.75,6436.0
United Kingdom,GBR,02/07/2021,12806587,12294006.0,512581.0,279850.0,430859,18.86,18.11,0.76,6347.0
United Kingdom,GBR,02/08/2021,13162878,12646486.0,516392.0,356291.0,431338,19.39,18.63,0.76,6354.0
United Kingdom,GBR,02/09/2021,13577851,13058298.0,519553.0,414973.0,436774,20.0,19.24,0.77,6434.0
United Kingdom,GBR,02/10/2021,14033555,13509108.0,524447.0,455704.0,434444,20.67,19.9,0.77,6400.0
United Kingdom,GBR,02/11/2021,14542318,14012224.0,530094.0,508763.0,437897,21.42,20.64,0.78,6450.0
United Kingdom,GBR,02/12/2021,15091696,14556827.0,534869.0,549378.0,445204,22.23,21.44,0.79,6558.0
United Kingdom,GBR,02/13/2021,15599904,15062189.0,537715.0,508208.0,439024,22.98,22.19,0.79,6467.0
United Kingdom,GBR,02/14/2021,15839781,15300151.0,539630.0,239877.0,433313,23.33,22.54,0.79,6383.0
United Kingdom,GBR,02/15/2021,16122272,15576107.0,546165.0,282491.0,422771,23.75,22.94,0.8,6228.0
United Kingdom,GBR,02/16/2021,16499549,15940972.0,558577.0,377277.0,417385,24.3,23.48,0.82,6148.0
United Kingdom,GBR,02/17/2021,16996806,16423082.0,573724.0,497257.0,423322,25.04,24.19,0.85,6236.0
United Kingdom,GBR,02/18/2021,17465127,16875536.0,589591.0,468321.0,417544,25.73,24.86,0.87,6151.0
United Kingdom,GBR,02/19/2021,17852327,17247442.0,604885.0,387200.0,394376,26.3,25.41,0.89,5809.0
United Kingdom,GBR,02/20/2021,18197269,17582121.0,615148.0,344942.0,371052,26.81,25.9,0.91,5466.0
United Kingdom,GBR,02/21/2021,18348165,17723840.0,624325.0,150896.0,358341,27.03,26.11,0.92,5279.0
United Kingdom,GBR,02/22/2021,18558969,17916181.0,642788.0,210804.0,348100,27.34,26.39,0.95,5128.0
